10	0.35	-0.8937124444444445	0.0025912215853732714	0.3186684444444444	0.00270638436286845	1.5382734991486415	0.016420060563908465	0.5468944986251356	0.006338179832214243	0.2636637320305446	0.027720136147162233
10	0.351	-0.89732	0.0025227355856787775	0.31961911111111113	0.003253427917925887	1.5517294038202663	0.01828903502626808	0.5546178271857598	0.006948155492272188	0.26178255608653644	0.029599021378926973
10	0.352	-0.9026857777777778	0.0021436361603316663	0.32357955555555556	0.0029074325658042105	1.5828180662828246	0.015978675456257176	0.5592663650409384	0.006695705829171527	0.2679297624431829	0.026903678791788198
10	0.353	-0.9077755555555556	0.002300136208840939	0.3268888888888889	0.00269673135340385	1.6097180019753086	0.016787587072884826	0.5680188100952054	0.006995288724888439	0.2720896832253805	0.026830507109631058
10	0.354	-0.9126026666666667	0.002195940125025383	0.3293717777777778	0.0028185174905402373	1.6240181409241183	0.01932340179351683	0.5749181658993663	0.007197512822076599	0.2761301770771063	0.02664743059221072
10	0.355	-0.9179302222222221	0.002685878115937963	0.33561266666666667	0.0031719863427126355	1.6740840780375552	0.018905183857679194	0.593211891274761	0.007324753834283691	0.2842114057199996	0.027196472343535217
10	0.356	-0.9221440000000001	0.0021600143849424005	0.3363664444444444	0.0029211848727802897	1.7005433927330562	0.01866211369498837	0.6029455474786304	0.007965594684537392	0.28279804765656513	0.026404498207932992
10	0.357	-0.930076	0.00207355298702857	0.34606644444444445	0.0032900228278007087	1.7217815842560142	0.01800943474556166	0.6149998079934574	0.00763090786826061	0.30235661520563495	0.02540932160408078
10	0.358	-0.9311995555555558	0.002375517083756012	0.34266955555555556	0.003219161645986717	1.7364934045604838	0.017789835931304187	0.6157712997376283	0.007857278128556399	0.29216984928075773	0.026149657581992964
10	0.359	-0.9403008888888889	0.002966402868082731	0.3536995555555556	0.0034584975834838117	1.7626265750640195	0.016428641024823235	0.6361581986484969	0.007896739186125636	0.31430392947823316	0.02846063735390862
10	0.36	-0.943485777777778	0.002474308785983086	0.3552537777777778	0.003224476338616298	1.767410801486222	0.017323104270299407	0.6331522236185599	0.007747710196784076	0.3164235202612816	0.025807472770309422
10	0.361	-0.946344888888889	0.0023443487462142185	0.35682555555555556	0.003183196739627462	1.7671995541124692	0.017836328311694256	0.6345090878980643	0.007875521938180193	0.32109520927481927	0.02444899675435455
10	0.362	-0.9496977777777776	0.002739588966286003	0.3542722222222222	0.003771571832879911	1.8386667520679014	0.02087254798202017	0.6591822725280868	0.011240555339625143	0.30457106189655103	0.029294018169525038
10	0.363	-0.9560435555555556	0.0025129394486102753	0.3623913333333333	0.004099060401828714	1.8711885833534665	0.020173377932423207	0.6686794166918819	0.009632183939467902	0.3185490040679493	0.030601635551162788
10	0.364	-0.9632773333333332	0.0025471631378178932	0.36422599999999994	0.004003803562858177	1.8800957056335996	0.01920042119370307	0.6717360701221433	0.008518683833013959	0.32105365746465153	0.02664452337934011
10	0.365	-0.9666555555555557	0.0025190579110982497	0.3678746666666667	0.003686673749919474	1.921454683530667	0.01951248745699086	0.6955011305922839	0.012254981985336675	0.3215241788567509	0.027329887920447042
10	0.366	-0.9713106666666665	0.003788788337384564	0.3700295555555555	0.004006906156687285	1.935184138695437	0.026874319986654394	0.6998230256232383	0.013519623801004311	0.32366927961497194	0.029371034745664923
10	0.367	-0.978704888888889	0.002855067094107309	0.37930400000000003	0.003893591527933307	1.9399569445994669	0.018603794583026852	0.6996365992719835	0.008308913653694449	0.34534608943142164	0.025151930758501542
10	0.368	-0.9837320000000002	0.0027097583976305553	0.38097688888888886	0.0036952131620729034	2.0072730555442564	0.018523179043878055	0.7254090830220401	0.008607786069124105	0.33764214405197424	0.02606136490673508
10	0.369	-0.9898955555555556	0.002979023975881985	0.386764	0.0035050780993746565	2.0139308024175997	0.020213501631526173	0.7387638084028398	0.009445105164923872	0.34796549276991395	0.026196807566101814
10	0.37	-0.992852888888889	0.0028113704963383434	0.38702711111111116	0.0034708186872818704	2.034815400360099	0.020021658468868764	0.7385366040098588	0.009014224744118398	0.34759708842930437	0.022994384641444352
10	0.371	-1.004658222222222	0.0029330832090740905	0.3999946666666667	0.003994731951942752	2.0986906069447113	0.019817847139323323	0.7698471394850489	0.009746383979313935	0.3645935451754181	0.02441984192236062
10	0.372	-1.0052124444444446	0.0028845944367747985	0.3977011111111111	0.003949525235629078	2.0920320900874074	0.01928362253408888	0.7661188466044475	0.008977806546574148	0.3608684135514586	0.024067173149487878
10	0.373	-1.0118066666666667	0.0030464258794153354	0.40190555555555557	0.0039003492533605717	2.12624289929321	0.01966222899928686	0.777543353250271	0.009465723517640103	0.36414596917010644	0.02479155095272649
10	0.374	-1.0191377777777775	0.0030551055653684433	0.407595111111111	0.0038798582483754243	2.181495909008316	0.02156023076798374	0.806579022365361	0.009675751420426228	0.3674326536952711	0.022704900962237717
