0	6.84012
1	6.89382
2	6.84851
3	6.87483
4	6.87466
5	6.88968
6	6.88527
7	6.86888
8	6.80774
9	6.91066
10	6.83264
11	6.86854
12	6.88186
13	6.91321
14	6.88401
15	6.89184
16	6.87318
17	6.8935
18	6.86313
19	6.89155
20	6.88521
21	6.87208
22	6.89808
23	6.83648
24	6.92679
25	6.89618
26	6.86623
27	6.9008
28	6.93223
29	6.89333
30	6.91697
31	6.87873
32	6.86108
33	6.85835
34	6.85612
35	6.81923
36	6.84034
37	6.89964
38	6.93096
39	6.87405
40	6.86825
41	6.89304
42	6.84668
43	6.85426
44	6.84283
45	6.8858
46	6.86696
47	6.84523
48	6.86984
49	6.86352
50	6.9355
51	6.94426
52	6.87684
53	6.94815
54	6.8354
55	6.86212
56	6.87897
57	6.94179
58	6.90651
59	6.87921
60	6.86082
61	6.87665
62	6.87834
63	6.88442
64	6.83364
65	6.88944
66	6.9376
67	6.88743
68	6.86048
69	6.88198
70	6.8369
71	6.90214
72	6.88202
73	6.88458
74	6.88859
75	6.90348
76	6.93403
77	6.88694
78	6.8989
79	6.89889
80	6.85974
81	6.90937
82	6.841
83	6.82095
84	6.91808
85	6.89964
86	6.87748
87	6.86392
88	6.90853
89	6.87711
90	6.87495
91	6.856
92	6.93826
93	6.89117
94	6.81216
95	6.87281
96	6.88493
97	6.84801
98	6.91222
99	6.85797
100	6.83929
101	6.86601
102	6.92195
103	6.8689
104	6.83816
105	6.90064
106	6.87956
107	6.86558
108	6.84749
109	6.81171
110	6.86128
111	6.85698
112	6.89247
113	6.84948
114	6.87619
115	6.89697
116	6.80587
117	6.83102
118	6.85689
119	6.86155
120	6.8615
121	6.92284
122	6.89678
123	6.89588
124	6.83707
125	6.85909
126	6.83029
127	6.90065
128	6.89532
129	6.86719
130	6.85186
131	6.82376
132	6.9076
133	6.91402
134	6.86032
135	6.88087
136	6.86225
137	6.91035
138	6.83253
139	6.91256
140	6.89992
141	6.83622
142	6.87906
143	6.96118
144	6.87071
145	6.8524
146	6.84826
147	6.89557
148	6.83126
149	6.89188
150	6.86152
151	6.91482
152	6.85602
153	6.86979
154	6.89609
155	6.91546
156	6.83948
157	6.87692
158	6.85373
159	6.87226
160	6.88818
161	6.87179
162	6.87366
163	6.86007
164	6.8654
165	6.95183
166	6.89021
167	6.90816
168	6.85277
169	6.82678
170	6.81356
171	6.89035
172	6.88431
173	6.91803
174	6.83706
175	6.87838
176	6.86466
177	6.88753
178	6.87664
179	6.8622
180	6.8629
181	6.86983
182	6.87123
183	6.92206
184	6.84191
185	6.89865
186	6.87886
187	6.83648
188	6.89631
189	6.77277
190	6.8765
191	6.86187
192	6.9222
193	6.90663
194	6.87554
195	6.84295
196	6.88033
197	6.90789
198	6.89255
199	6.92831
200	6.85072
201	6.89757
202	6.86346
203	6.89847
204	6.85013
205	6.84443
206	6.89221
207	6.91562
208	6.85133
209	6.82534
210	6.86803
211	6.9332
212	6.88422
213	6.86954
214	6.84153
215	6.84243
216	6.87813
217	6.85543
218	6.89546
219	6.85965
220	6.84439
221	6.85742
222	6.88887
223	6.89332
224	6.86637
225	6.81234
226	6.89359
227	6.83002
228	6.89593
229	6.91604
230	6.91054
231	6.89986
232	6.8986
233	6.87416
234	6.902
235	6.83646
236	6.84656
237	6.88886
238	6.85726
239	6.89066
240	6.86813
241	6.86436
242	6.88082
243	6.81754
244	6.84278
245	6.9443
246	6.92259
247	6.85248
248	6.87261
249	6.84414
250	6.84736
251	6.86264
252	6.85749
253	6.90644
254	6.86193
255	6.86172
256	6.88671
257	6.90508
258	6.86072
259	6.84877
260	6.88744
261	6.88188
262	6.91211
263	6.89824
264	6.83498
265	6.79999
266	6.84684
267	6.90342
268	6.92531
269	6.90209
270	6.82202
271	6.94028
272	6.87302
273	6.89191
274	6.87607
275	6.89182
276	6.90429
277	6.8946
278	6.85713
279	6.86444
280	6.90173
281	6.87079
282	6.85608
283	6.85466
284	6.87303
285	6.92994
286	6.8448
287	6.84313
288	6.91045
289	6.86474
290	6.84305
291	6.83819
292	6.92254
293	6.87156
294	6.89066
295	6.84921
296	6.90164
297	6.91656
298	6.84901
299	6.89181
300	6.87598
301	6.85272
302	6.91174
303	6.8663
304	6.94092
305	6.90803
306	6.87777
307	6.88613
308	6.843
309	6.89166
310	6.86014
311	6.92212
312	6.88298
313	6.90752
314	6.84545
315	6.93889
316	6.86354
317	6.91683
318	6.81058
319	6.83556
320	6.88507
321	6.85742
322	6.87768
323	6.90797
324	6.88151
325	6.88282
326	6.91975
327	6.80822
328	6.90091
329	6.94772
330	6.8706
331	6.8722
332	6.86604
333	6.91362
334	6.89467
335	6.8975
336	6.84995
337	6.85917
338	6.89714
339	6.89706
340	6.89675
341	6.89396
342	6.85086
343	6.86619
344	6.86706
345	6.89346
346	6.87604
347	6.87553
348	6.79129
349	6.85349
350	6.80917
351	6.85414
352	6.88906
353	6.90035
354	6.90976
355	6.84363
356	6.89475
357	6.86359
358	6.90124
359	6.89002
360	6.85157
361	6.85974
362	6.9076
363	6.9352
364	6.8106
365	6.8454
366	6.84389
367	6.83662
368	6.89875
369	6.81326
370	6.91462
371	6.88594
372	6.91651
373	6.86256
374	6.85021
375	6.87478
376	6.92989
377	6.8891
378	6.89152
379	6.92122
380	6.87519
381	6.86051
382	6.88846
383	6.87871
384	6.90942
385	6.86207
386	6.89205
387	6.8949
388	6.88729
389	6.84056
390	6.9044
391	6.90923
392	6.87702
393	6.86908
394	6.87427
395	6.88731
396	6.88422
397	6.86868
398	6.91563
399	6.84635
400	6.89044
401	6.90257
402	6.8929
403	6.88057
404	6.89865
405	6.89472
406	6.83417
407	6.79363
408	6.85687
409	6.90594
410	6.82094
411	6.91381
412	6.93283
413	6.85277
414	6.88828
415	6.86821
416	6.81821
417	6.8548
418	6.86102
419	6.91389
420	6.85365
421	6.92365
422	6.90433
423	6.85599
424	6.83173
425	6.9366
426	6.9167
427	6.88796
428	6.91563
429	6.84403
430	6.87479
431	6.86384
432	6.86694
433	6.87551
434	6.86141
435	6.87058
436	6.8619
437	6.87579
438	6.9306
439	6.87745
440	6.87405
441	6.89395
442	6.81893
443	6.91303
444	6.85836
445	6.83433
446	6.87203
447	6.8767
448	6.88359
449	6.85039
450	6.93248
451	6.85942
452	6.90811
453	6.81998
454	6.88366
455	6.88093
456	6.89656
457	6.82597
458	6.86952
459	6.96273
460	6.85409
461	6.83745
462	6.88461
463	6.83882
464	6.86982
465	6.88402
466	6.89686
467	6.89725
468	6.82886
469	6.82844
470	6.92882
471	6.87244
472	6.85735
473	6.80402
474	6.82983
475	6.95076
476	6.85265
477	6.89534
478	6.89803
479	6.86366
480	6.91476
481	6.88778
482	6.8833
483	6.89515
484	6.85207
485	6.85596
486	6.8835
487	6.89595
488	6.89552
489	6.84771
490	6.87262
491	6.8986
492	6.85529
493	6.89085
494	6.84216
495	6.8615
496	6.82427
497	6.91063
498	6.86435
499	6.88677
500	6.83178
501	6.86806
502	6.8333
503	6.86169
504	6.88185
505	6.8747
506	6.91825
507	6.88925
508	6.89863
509	6.87015
510	6.88318
511	6.86265
512	6.90522
513	6.92396
514	6.91412
515	6.91346
516	6.82773
517	6.91401
518	6.87189
519	6.86436
520	6.8949
521	6.8594
522	6.89435
523	6.8428
524	6.81692
525	6.91421
526	6.88824
527	6.87312
528	6.86618
529	6.85201
530	6.87199
531	6.86642
532	6.86431
533	6.88252
534	6.8601
535	6.89499
536	6.94143
537	6.82737
538	6.89981
539	6.87249
540	6.86102
541	6.89575
542	6.9119
543	6.89457
544	6.88551
545	6.85608
546	6.96939
547	6.8759
548	6.85184
549	6.85044
550	6.89005
551	6.90132
552	6.85465
553	6.88328
554	6.80864
555	6.92468
556	6.8642
557	6.87554
558	6.82612
559	6.91225
560	6.87382
561	6.88929
562	6.90069
563	6.89962
564	6.93816
565	6.876
566	6.90731
567	6.82621
568	6.88787
569	6.92575
570	6.90831
571	6.87309
572	6.89298
573	6.92448
574	6.87338
575	6.87462
