10	0.35	-0.8952213870000002	0.0006609695509106312	0.320186799	0.0006740581136660248	1.5577354299999975	0.0056217993040573785	0.5543458980000003	0.002779156349613313
10	0.351	-0.8977280699999995	0.0006883089314399454	0.31988561099999996	0.0007078976293780049	1.5626409900000016	0.005657768369233579	0.562161659	0.0027321761518465455
10	0.352	-0.902103251	0.0006676300876975219	0.32283848100000045	0.0006787993633165845	1.5892085499999993	0.005842242035169378	0.5657218889999999	0.0028110223806791347
10	0.353	-0.9087587750000006	0.0006816384410924903	0.3283894250000001	0.0006673880598085342	1.6214283100000013	0.00566152395066028	0.5751641439999998	0.00268565123448001
10	0.354	-0.9125819710000002	0.0006723530591579099	0.3297933619999999	0.0006968464658416515	1.6305280000000026	0.005787327120528092	0.579616842	0.0028179040599417165
10	0.355	-0.9187409069999997	0.000690306797265536	0.3361715769999998	0.0006733371756193175	1.6788725700000005	0.005772938636006794	0.596603474999999	0.0027902996056651326
10	0.356	-0.9225825020000001	0.0006641778707515028	0.33674144500000047	0.0006956601001746483	1.7046769699999988	0.0059848356133731856	0.6049527440000004	0.0029082374429306823
10	0.357	-0.9319563919999994	0.000698640190896573	0.3482241510000002	0.0007020871670946574	1.73883036	0.005856371664298639	0.622876478	0.0029056884212723144
10	0.358	-0.9321514840000008	0.000682338736804529	0.3446833840000002	0.0007073850468761693	1.7496031799999991	0.005945972963914318	0.6231927869999998	0.003045970968284333
10	0.359	-0.9396000259999998	0.0006880650284122853	0.35229897599999943	0.0006953557761491597	1.7688534399999987	0.0060947088500108056	0.6380869699999997	0.0031889616782112616
10	0.36	-0.9437343389999987	0.00068533954364169	0.35558619700000005	0.000713537807120968	1.7733656400000009	0.006075543102505322	0.6384380649999996	0.0031167173957186117
10	0.361	-0.9472016799999997	0.0006764859611255801	0.35843983600000023	0.0006988411901884437	1.780396459999999	0.005820086414169468	0.6415648839999997	0.0029599384416815148
10	0.362	-0.9488802349999996	0.0007003792713773016	0.3535328260000003	0.0007068567872801388	1.8414749900000003	0.006257094341617364	0.6604221990000002	0.0031608598345069005
10	0.363	-0.9558081829999994	0.0007231772227545608	0.3618792899999997	0.0007165453732318699	1.87365016	0.006104278251718218	0.6709636779999995	0.003152576712836024
10	0.364	-0.9645368440000008	0.0007008515803392329	0.36652778599999963	0.0007062553958760242	1.895437790000002	0.006462380259308484	0.6801025360000003	0.0032449408621273816
10	0.365	-0.9662162749999998	0.0007217539811978869	0.36798109200000045	0.0007289195411950477	1.9233226700000006	0.006565370284386098	0.6955118009999999	0.003363075148045163
10	0.366	-0.9710915930000005	0.000719206373269174	0.37045884299999976	0.0007092195191553884	1.940865650000002	0.006551441152715942	0.7057910710000006	0.003486301619188877
10	0.367	-0.9780733870000007	0.0007161179227131518	0.3787310189999998	0.0007094503806743647	1.9472273700000007	0.006306238576449514	0.7030380740000004	0.0033484527185737587
10	0.368	-0.9841564990000005	0.0007573021325725939	0.38229073499999977	0.0007414468428518659	2.017529470000002	0.006459447857139184	0.7317767829999994	0.0035357823914815515
