0	0.00279541
1	0.00353759
2	0.00310299
3	0.00253359
4	0.00302631
5	0.00305869
6	0.00327757
7	0.00319996
8	0.00316302
9	0.00315035
10	0.00361485
11	0.00344336
12	0.00384668
13	0.00322661
14	0.00316399
15	0.00270064
16	0.00328541
17	0.00329402
18	0.00303175
19	0.00354573
20	0.00352413
21	0.00299819
22	0.00337826
23	0.00326567
24	0.00270637
25	0.00389167
26	0.00344162
27	0.00351568
28	0.00265299
29	0.00352043
30	0.0041753
31	0.00372581
32	0.00331754
33	0.0028457
34	0.00248385
35	0.00335755
36	0.00330322
37	0.00309638
38	0.00356975
39	0.00298797
40	0.00369269
41	0.00322955
42	0.00363187
43	0.00345269
44	0.00302349
45	0.0033263
46	0.00330967
47	0.00308231
48	0.00318334
49	0.00364505
50	0.00320104
51	0.00294926
52	0.00333778
53	0.00262455
54	0.00319699
55	0.00371141
56	0.00304661
57	0.00380454
58	0.00341784
59	0.00269851
60	0.00382498
61	0.00301735
62	0.00312663
63	0.00313281
64	0.00307925
65	0.00329875
66	0.00279119
67	0.00337939
68	0.00413276
69	0.0032994
70	0.00336785
71	0.00300775
72	0.0032324
73	0.00358105
74	0.00312898
75	0.00368594
76	0.00280188
77	0.00263809
78	0.00280589
79	0.00327065
80	0.00349843
81	0.00281009
82	0.00282635
83	0.00338596
84	0.00299714
85	0.00318421
86	0.00374823
87	0.00381946
88	0.00361488
89	0.00322629
90	0.00279266
91	0.00294844
92	0.00294118
93	0.0028948
94	0.0031015
95	0.00374059
96	0.00294244
97	0.00255036
98	0.00322358
99	0.00288666
100	0.00353345
101	0.00307841
102	0.0033577
103	0.00291941
104	0.00385408
105	0.00264451
106	0.00308029
107	0.00317666
108	0.00334626
109	0.00284645
110	0.00331519
111	0.00307544
112	0.00345352
113	0.00292333
114	0.00318819
115	0.00316246
116	0.00301802
117	0.00284165
118	0.00329335
119	0.00317696
120	0.00311219
121	0.00318234
122	0.00316961
123	0.00328747
124	0.00341932
125	0.00335121
126	0.00335634
127	0.00258554
128	0.00361121
129	0.00399779
130	0.0028065
131	0.00265403
132	0.0030493
133	0.00340918
134	0.00323091
135	0.00308542
136	0.0034336
137	0.00298826
138	0.00341994
139	0.00272103
140	0.0033553
141	0.002821
142	0.00318235
143	0.00297479
144	0.00343415
145	0.00326918
146	0.00277899
147	0.00329236
148	0.00348799
149	0.00339546
150	0.00322941
151	0.00294757
152	0.00292861
153	0.00312667
154	0.00298454
155	0.00365943
156	0.00299575
157	0.00284417
158	0.00333634
159	0.00313724
160	0.00292808
161	0.00307493
162	0.00298506
163	0.00297719
164	0.00325846
165	0.0035787
166	0.00310483
167	0.00319574
168	0.00381396
169	0.00302298
170	0.00305729
171	0.0027936
172	0.00335271
173	0.00357418
174	0.00391916
175	0.003122
176	0.00288647
177	0.00271312
178	0.00450394
179	0.00262295
180	0.00278405
181	0.00316481
182	0.00268663
183	0.00353401
184	0.00367147
185	0.00373598
186	0.00307556
187	0.00269067
188	0.00303388
189	0.00324012
190	0.00383615
191	0.00299155
192	0.00365435
193	0.00320747
194	0.0034121
195	0.00399783
196	0.00295069
197	0.00383104
