0	0.533666
1	0.537444
2	0.53321
3	0.530488
4	0.540337
5	0.540279
6	0.531412
7	0.533597
8	0.533502
9	0.534206
10	0.53678
11	0.533722
12	0.537054
13	0.534708
14	0.533574
15	0.531093
16	0.537379
17	0.530423
18	0.532168
19	0.539811
20	0.532677
21	0.541573
22	0.538264
23	0.535787
24	0.533097
25	0.531019
26	0.535669
27	0.535051
28	0.533562
29	0.535353
30	0.536819
31	0.534129
32	0.534193
33	0.527688
34	0.534879
35	0.535961
36	0.531748
37	0.53689
38	0.534516
39	0.536232
40	0.535378
41	0.534712
42	0.533795
43	0.538631
44	0.535233
45	0.533402
46	0.533096
47	0.534947
48	0.535249
49	0.53316
50	0.533908
51	0.53734
52	0.536964
53	0.5338
54	0.5308
55	0.536106
56	0.534233
57	0.535887
58	0.536436
59	0.530863
60	0.534979
61	0.533806
62	0.531023
63	0.535625
64	0.533287
65	0.536001
66	0.538248
67	0.534445
68	0.535546
69	0.535064
70	0.53126
71	0.533658
72	0.536022
73	0.536525
74	0.531998
75	0.537764
76	0.541775
77	0.533794
78	0.533028
79	0.535601
80	0.535391
81	0.532442
82	0.5351
83	0.530986
84	0.533509
85	0.538616
86	0.536436
87	0.532564
88	0.536732
89	0.532643
90	0.530164
91	0.534698
92	0.537006
93	0.534546
94	0.530584
95	0.531044
96	0.531537
97	0.533662
98	0.531908
99	0.53727
100	0.534432
101	0.532021
102	0.537605
103	0.537672
104	0.53877
105	0.531782
106	0.536115
107	0.533399
108	0.533946
109	0.535389
110	0.534063
111	0.534024
112	0.533676
113	0.53544
114	0.535096
115	0.532732
116	0.532561
117	0.537303
118	0.535592
119	0.530137
120	0.540832
121	0.537274
122	0.538512
123	0.533577
124	0.535805
125	0.535379
126	0.532889
127	0.534795
128	0.53596
129	0.533118
130	0.534809
131	0.533439
132	0.534212
133	0.533631
134	0.532787
135	0.535178
136	0.534484
137	0.535516
138	0.531942
139	0.534387
140	0.532924
141	0.536072
142	0.537892
143	0.534499
144	0.533038
145	0.537338
146	0.539034
147	0.538011
148	0.535281
149	0.534051
150	0.536836
151	0.535829
152	0.534634
153	0.53447
154	0.534978
155	0.53558
156	0.534973
157	0.533686
158	0.53465
159	0.537444
160	0.536418
161	0.532185
162	0.534189
163	0.537588
164	0.533565
165	0.538264
166	0.536979
167	0.535215
168	0.536258
169	0.536228
170	0.534656
171	0.531101
172	0.536735
173	0.536204
174	0.530982
175	0.52951
176	0.537659
177	0.535566
178	0.537274
179	0.531066
180	0.53431
181	0.534862
182	0.533944
183	0.536548
184	0.53602
185	0.53922
186	0.534961
187	0.536683
188	0.536437
189	0.534243
190	0.5354
191	0.535929
192	0.534979
193	0.539278
194	0.536453
195	0.537695
196	0.533612
197	0.532692
198	0.536089
199	0.533899
200	0.536076
201	0.535355
202	0.533862
203	0.534569
204	0.537123
205	0.536438
206	0.538206
207	0.536707
208	0.534665
209	0.536553
210	0.53728
211	0.529472
212	0.534079
213	0.53536
214	0.534875
215	0.534319
216	0.532195
217	0.534219
218	0.537232
219	0.541369
220	0.532968
221	0.533757
222	0.52897
223	0.536184
224	0.531593
225	0.537619
226	0.535042
227	0.532506
228	0.531944
229	0.538115
230	0.53527
231	0.532889
232	0.535702
233	0.536954
234	0.536987
235	0.530119
236	0.537201
237	0.534715
238	0.536245
239	0.532802
240	0.529479
241	0.534684
242	0.534422
243	0.533372
244	0.536919
245	0.535527
246	0.53611
247	0.536612
248	0.534243
249	0.533861
250	0.538001
251	0.533032
252	0.533342
253	0.534792
254	0.533021
255	0.538606
256	0.534845
257	0.534218
258	0.537195
259	0.531031
260	0.535442
261	0.536818
262	0.534474
263	0.536752
264	0.532157
265	0.536874
266	0.533357
267	0.533133
268	0.537422
269	0.534685
270	0.534866
271	0.532405
272	0.53488
273	0.53568
274	0.535395
275	0.530415
276	0.535861
277	0.536857
278	0.53643
279	0.534393
280	0.537941
281	0.53297
282	0.53797
283	0.534834
284	0.533474
285	0.531746
286	0.535438
287	0.53269
288	0.535777
289	0.536802
290	0.532873
291	0.536504
292	0.536753
293	0.532472
294	0.534279
295	0.535201
296	0.532045
297	0.536476
298	0.534773
299	0.533596
300	0.531414
301	0.532418
302	0.534568
303	0.53348
304	0.530361
305	0.532905
306	0.534314
307	0.535464
308	0.529824
309	0.535845
310	0.53703
311	0.536042
312	0.537725
313	0.536439
314	0.532353
315	0.537444
316	0.537138
317	0.535185
318	0.534333
319	0.53094
320	0.533334
321	0.534233
322	0.531771
323	0.534396
324	0.536577
325	0.53513
326	0.533859
327	0.530511
328	0.528434
329	0.53842
330	0.537664
331	0.536616
332	0.535439
333	0.539634
334	0.536677
335	0.536376
336	0.533671
337	0.53262
338	0.533568
339	0.536758
340	0.53725
341	0.53736
342	0.535345
343	0.532861
344	0.540049
345	0.537996
346	0.533911
347	0.537362
348	0.532899
349	0.532072
350	0.535921
351	0.534065
352	0.532846
353	0.535637
354	0.535324
355	0.535625
356	0.533189
357	0.533824
358	0.535114
359	0.536037
360	0.53322
361	0.533178
362	0.538376
363	0.534021
364	0.533709
365	0.538122
366	0.533738
367	0.536834
368	0.534886
369	0.535332
370	0.537807
371	0.536031
372	0.535713
373	0.536291
374	0.533585
375	0.535003
376	0.532276
377	0.538035
378	0.534456
379	0.532505
380	0.536551
381	0.534559
382	0.53349
383	0.531493
384	0.537091
385	0.533981
386	0.533476
387	0.541385
388	0.539553
389	0.531545
390	0.531486
391	0.534621
392	0.534419
393	0.537226
394	0.532458
395	0.53837
396	0.533219
397	0.534791
398	0.540166
399	0.539923
400	0.535822
401	0.537245
402	0.535212
403	0.536305
404	0.536311
405	0.536084
406	0.538407
407	0.53207
408	0.533676
409	0.533131
410	0.53227
411	0.533089
412	0.532849
413	0.531622
414	0.531852
415	0.538053
416	0.533891
417	0.534103
418	0.537249
419	0.536535
420	0.533633
421	0.536213
422	0.534442
423	0.537022
424	0.534149
425	0.534737
426	0.535088
427	0.533344
428	0.533585
429	0.536097
430	0.532817
431	0.535058
432	0.533356
433	0.533859
434	0.534765
435	0.535425
436	0.53425
437	0.532107
438	0.541235
439	0.535528
440	0.536696
441	0.534914
442	0.53479
443	0.536384
444	0.540384
445	0.531297
446	0.531758
447	0.535833
448	0.531444
449	0.53054
450	0.536699
451	0.5305
452	0.536015
453	0.537108
454	0.531414
455	0.534072
456	0.532882
457	0.535139
458	0.537671
459	0.536111
460	0.532616
461	0.534143
462	0.528778
463	0.535922
464	0.530301
465	0.537909
466	0.536695
467	0.532565
468	0.534379
469	0.535162
470	0.531803
471	0.539075
472	0.533183
473	0.537003
474	0.531534
475	0.53401
476	0.538465
477	0.535102
478	0.53125
479	0.537071
480	0.537848
481	0.535693
482	0.536669
483	0.536124
484	0.534539
485	0.535702
486	0.535397
487	0.533762
488	0.536803
489	0.533557
490	0.531943
491	0.536084
492	0.535714
493	0.534386
494	0.531798
495	0.535887
496	0.534425
497	0.5366
498	0.531113
499	0.5341
500	0.537332
501	0.535309
502	0.531033
503	0.537021
504	0.53414
505	0.539886
506	0.534229
507	0.533173
508	0.53064
509	0.537966
510	0.530278
511	0.538376
512	0.528775
513	0.535767
514	0.536088
515	0.536856
516	0.535458
517	0.533553
518	0.5355
519	0.535252
520	0.535038
521	0.536558
522	0.534491
523	0.532495
524	0.535958
525	0.53998
526	0.534037
527	0.533108
528	0.536288
529	0.535598
530	0.535587
531	0.534536
532	0.531694
533	0.533967
534	0.535993
535	0.535727
536	0.535269
537	0.532484
538	0.53613
539	0.533301
540	0.538267
541	0.536371
542	0.535569
543	0.533549
544	0.537914
545	0.541522
546	0.53477
547	0.535059
548	0.532711
549	0.53226
550	0.535652
551	0.532805
552	0.532456
553	0.537823
554	0.537663
555	0.534983
556	0.532221
557	0.535571
558	0.531266
559	0.536192
560	0.535364
561	0.537275
562	0.534468
563	0.536305
564	0.539207
565	0.535192
566	0.533303
567	0.529888
568	0.538339
569	0.531646
570	0.534339
571	0.537317
572	0.537548
573	0.532966
574	0.531653
575	0.533946
576	0.535821
577	0.531546
578	0.537073
579	0.534708
580	0.53618
581	0.532033
582	0.534978
583	0.529312
584	0.531303
585	0.538586
586	0.532731
587	0.535343
588	0.533871
589	0.535364
590	0.532159
591	0.537623
592	0.532869
593	0.536114
594	0.533947
595	0.53545
596	0.533218
597	0.538792
598	0.534248
599	0.533577
600	0.530747
601	0.533755
602	0.533966
603	0.534265
604	0.533623
605	0.535688
606	0.535115
607	0.536433
608	0.535273
609	0.533658
610	0.534307
611	0.533921
612	0.53689
613	0.53463
614	0.534972
615	0.535514
616	0.535052
617	0.536174
618	0.537847
619	0.535123
620	0.538249
621	0.528344
622	0.536661
623	0.536458
624	0.532856
625	0.537194
626	0.535749
627	0.537021
628	0.533855
629	0.537532
630	0.534683
631	0.534813
632	0.535912
633	0.539442
634	0.540325
635	0.534118
636	0.540685
637	0.536102
638	0.537701
639	0.536814
640	0.534673
641	0.532615
642	0.536811
643	0.538202
644	0.537474
645	0.530263
646	0.536803
647	0.530917
648	0.536887
649	0.539588
